id,edge_id,s_id,e_id,direction,class,attribute,width,length,speed_limit,line_string
130168,357665,535366,536130,2,0x01,0x02,15,101,80,"LINESTRING (116.35554 39.93764, 116.35558 39.93673)"
130169,357666,534147,536131,2,0x01,0x02,15,107,80,"LINESTRING (116.30957 39.95054, 116.30964 39.94958)"
130170,357667,536131,528256,2,0x01,0x02,15,51,80,"LINESTRING (116.30964 39.94958, 116.30967 39.94912)"
130175,357672,536135,528257,2,0x01,0x02,15,38,80,"LINESTRING (116.36546 39.94638, 116.36587 39.94652)"
130176,357673,536136,536135,2,0x01,0x02,15,145,80,"LINESTRING (116.36389 39.94589, 116.36446 39.94606, 116.36546 39.94638)"
130177,357674,536137,535350,3,0x01,0x02,15,96,80,"LINESTRING (116.36168 39.94544, 116.36113 39.94529, 116.36063 39.94514)"
130178,357675,528331,536139,2,0x01,0x02,11,40,60,"LINESTRING (116.29783 39.99177, 116.29816 39.99151)"
130179,357676,536140,536138,3,0x01,0x02,11,130,60,"LINESTRING (116.29799 39.99187, 116.29775 39.99207, 116.2977 39.99211, 116.29693 39.99271)"
130180,357677,528329,536140,3,0x01,0x02,11,36,60,"LINESTRING (116.29827 39.99163, 116.29799 39.99187)"
130181,357678,536142,536141,3,0x01,0x02,11,211,60,"LINESTRING (116.29937 39.98925, 116.29944 39.98877, 116.29948 39.98855, 116.29961 39.98764, 116.29964 39.98736)"
130182,357679,528312,536142,3,0x01,0x02,11,29,60,"LINESTRING (116.29934 39.98951, 116.29937 39.98925)"
130183,357680,528311,536143,3,0x01,0x02,11,28,60,"LINESTRING (116.29954 39.98927, 116.2995 39.98952)"
130184,357681,528343,536144,3,0x01,0x02,11,40,60,"LINESTRING (116.30049 39.9809, 116.30052 39.98054)"
130185,357682,536145,536074,3,0x01,0x02,11,110,60,"LINESTRING (116.30066 39.9809, 116.30063 39.98123, 116.30058 39.98189)"
130186,357683,528341,536145,3,0x01,0x02,11,41,60,"LINESTRING (116.3007 39.98053, 116.30069 39.98063, 116.30066 39.9809)"
130187,357684,536144,536146,3,0x01,0x02,11,329,60,"LINESTRING (116.30052 39.98054, 116.30062 39.97955, 116.30067 39.97906, 116.30074 39.97833, 116.30082 39.97758)"
130188,357685,536147,528345,2,0x01,0x02,11,69,60,"LINESTRING (116.30105 39.97693, 116.301 39.97755)"
130192,357689,536154,533688,3,0x03,0x02,15,108,60,"LINESTRING (116.29124 39.92398, 116.29251 39.92398)"
130575,358009,536172,20000779362,3,0x01,0x02,15,48,80,"LINESTRING (116.37444 39.98741, 116.37488 39.98742, 116.375 39.98743)"
130576,358010,529175,536172,3,0x01,0x02,15,123,80,"LINESTRING (116.373 39.98737, 116.37444 39.98741)"
130580,358017,525701,536179,3,0x01,0x02,15,117,80,"LINESTRING (116.31024 39.94412, 116.31023 39.94444, 116.31019 39.94517)"
130581,358018,534159,20000779364,2,0x01,0x02,15,31,80,"LINESTRING (116.37464 39.96797, 116.375 39.96798)"
130583,358020,536183,536182,3,0x00,0x02,11,49,80,"LINESTRING (116.3724 39.99825, 116.37269 39.99787)"
130584,358021,531764,536183,3,0x00,0x02,11,39,80,"LINESTRING (116.37216 39.99855, 116.3724 39.99825)"
130591,358028,536190,528315,3,0x01,0x02,11,42,80,"LINESTRING (116.36583 39.94667, 116.36538 39.94652)"
130593,358030,536195,527527,3,0x01,0x02,11,72,70,"LINESTRING (116.33164 39.93843, 116.3308 39.93849)"
130594,358031,536112,536196,2,0x01,0x02,15,103,70,"LINESTRING (116.31976 39.93933, 116.31932 39.93938, 116.31902 39.93941, 116.31876 39.93945, 116.31857 39.93948)"
130595,358032,536196,536197,2,0x01,0x02,15,193,70,"LINESTRING (116.31857 39.93948, 116.31845 39.9395, 116.31833 39.93952, 116.31817 39.93955, 116.31808 39.93957, 116.31773 39.93964, 116.31757 39.93967, 116.31748 39.93969, 116.31704 39.9398, 116.31674 39.93988, 116.31656 39.93994, 116.31641 39.93998)"
130605,358045,533688,536212,3,0x03,0x02,15,73,60,"LINESTRING (116.29251 39.92398, 116.29337 39.92397)"
130634,358079,534134,534133,2,0x01,0x02,15,53,80,"LINESTRING (116.35627 39.92149, 116.35628 39.92119, 116.35629 39.92101)"
130635,358080,536887,529217,2,0x01,0x02,15,11,80,"LINESTRING (116.30985 39.94617, 116.30986 39.94607)"
130636,358081,534143,536888,3,0x01,0x02,11,28,80,"LINESTRING (116.31007 39.92721, 116.31007 39.92696)"
130637,358082,536888,536889,3,0x01,0x02,11,34,80,"LINESTRING (116.31007 39.92696, 116.31007 39.92665)"
130638,358083,536891,534110,3,0x01,0x02,11,8,70,"LINESTRING (116.35616 39.94481, 116.35616 39.94474)"
130644,358090,536899,529897,3,0x03,0x02,15,21,60,"LINESTRING (116.35336 39.92363, 116.35312 39.92362)"
130654,358126,528337,527769,2,0x03,0x0a,11,82,60,"LINESTRING (116.30684 39.96855, 116.30689 39.9681, 116.30692 39.96781)"
130931,358304,527508,536912,3,0x01,0x02,15,52,70,"LINESTRING (116.31352 39.9408, 116.31407 39.94059)"
130934,358308,535364,536915,3,0x01,0x02,11,123,80,"LINESTRING (116.35553 39.94172, 116.35563 39.94216, 116.35566 39.94225, 116.35569 39.94234, 116.35579 39.94259, 116.35582 39.94266, 116.35585 39.94273, 116.35588 39.94279)"
130936,358310,529143,536918,2,0x01,0x02,11,51,70,"LINESTRING (116.31418 39.94078, 116.31364 39.94098)"
130937,358311,536918,536917,2,0x01,0x02,11,75,70,"LINESTRING (116.31364 39.94098, 116.31285 39.94128)"
130938,358312,536920,529175,3,0x01,0x02,15,224,80,"LINESTRING (116.37038 39.98729, 116.37247 39.98736, 116.373 39.98737)"
130939,358313,536922,536921,3,0x01,0x02,15,271,80,"LINESTRING (116.31993 39.98568, 116.31675 39.98558)"
130940,358314,536932,534216,2,0x03,0x0a,11,58,50,"LINESTRING (116.34361 39.96782, 116.34293 39.96782)"
130941,358315,527506,536933,2,0x03,0x0a,11,4,60,"LINESTRING (116.34946 39.94, 116.34941 39.93999)"
130942,358316,536933,527504,2,0x03,0x0a,11,29,60,"LINESTRING (116.34941 39.93999, 116.34933 39.93998, 116.34908 39.93994)"
130943,358317,528317,536934,2,0x03,0x0a,11,167,50,"LINESTRING (116.36241 39.94576, 116.36169 39.94555, 116.36057 39.94524)"
130944,358318,536935,529202,3,0x01,0x0c,11,37,70,"LINESTRING (116.35345 39.96888, 116.35346 39.96855)"
130945,358319,527593,536935,3,0x01,0x0c,11,132,70,"LINESTRING (116.35325 39.97006, 116.35334 39.9697, 116.35337 39.96957, 116.3534 39.96943, 116.35342 39.9693, 116.35345 39.96888)"
130947,358322,527611,536938,3,0x01,0x02,11,66,70,"LINESTRING (116.35348 39.9852, 116.35349 39.98496, 116.35351 39.98461)"
130950,358325,536943,536944,1,0x03,0x04,11,60,60,"LINESTRING (116.27461 39.91806, 116.27467 39.91803, 116.27475 39.918, 116.27482 39.91799, 116.27488 39.91798, 116.27496 39.91797, 116.27507 39.91798, 116.27512 39.91799, 116.2752 39.918, 116.27529 39.91801)"
130951,-358325,536944,536943,1,0x03,0x04,11,60,60,"LINESTRING (116.27529 39.91801, 116.2752 39.918, 116.27512 39.91799, 116.27507 39.91798, 116.27496 39.91797, 116.27488 39.91798, 116.27482 39.91799, 116.27475 39.918, 116.27467 39.91803, 116.27461 39.91806)"
130954,358327,536947,526573,3,0x03,0x0a,11,82,60,"LINESTRING (116.30166 39.98437, 116.30259 39.98455)"
130955,358328,526645,536947,3,0x03,0x0a,11,61,60,"LINESTRING (116.30096 39.98426, 116.3011 39.98428, 116.30166 39.98437)"
130958,358331,527630,536950,2,0x03,0x0a,11,79,60,"LINESTRING (116.30456 39.98537, 116.30439 39.98537, 116.30404 39.98537, 116.30364 39.9854)"
131044,358390,529911,537021,3,0x03,0x0a,11,13,50,"LINESTRING (116.30768 39.96616, 116.30766 39.96628)"
131045,358391,537021,537024,3,0x03,0x0a,11,68,50,"LINESTRING (116.30766 39.96628, 116.30755 39.96689)"
131050,358395,534941,537029,2,0x03,0x0a,11,19,70,"LINESTRING (116.30989 39.96272, 116.31009 39.96279)"
131470,358779,530875,525079,2,0x03,0x0a,15,32,50,"LINESTRING (116.37212 39.96818, 116.37174 39.96817)"
131895,359165,525183,529218,3,0x03,0x0a,11,132,60,"LINESTRING (116.30967 39.94552, 116.30971 39.94433)"
131896,359166,525733,525183,3,0x03,0x0a,11,94,60,"LINESTRING (116.30967 39.94637, 116.30967 39.94552)"
131897,359168,525184,534239,3,0x03,0x0a,11,72,60,"LINESTRING (116.30972 39.94402, 116.30975 39.94337)"
131900,359171,525188,529142,2,0x03,0x0a,11,78,60,"LINESTRING (116.31462 39.94075, 116.31424 39.9409, 116.3138 39.94107)"
132464,359538,525908,528412,2,0x03,0x02,15,21,60,"LINESTRING (116.28627 39.92425, 116.28602 39.92425)"
132467,359540,529167,525909,2,0x03,0x0a,11,23,60,"LINESTRING (116.31253 39.92417, 116.31226 39.92419)"
132468,359541,525909,525695,2,0x03,0x0a,11,47,60,"LINESTRING (116.31226 39.92419, 116.31171 39.92421)"
132469,359542,525696,525912,2,0x03,0x0a,11,72,50,"LINESTRING (116.31041 39.92532, 116.3104 39.92597)"
132470,359543,525912,535255,2,0x03,0x0a,11,44,50,"LINESTRING (116.3104 39.92597, 116.3104 39.92637)"
132473,359545,534112,525914,3,0x03,0x0a,11,26,50,"LINESTRING (116.31042 39.92882, 116.31042 39.92905)"
132547,359592,525961,527521,2,0x03,0x0a,11,90,60,"LINESTRING (116.32843 39.9388, 116.32775 39.93884, 116.32738 39.93887)"
132875,359988,525997,527582,3,0x03,0x0a,11,143,60,"LINESTRING (116.35485 39.95732, 116.35489 39.95647, 116.3549 39.95603)"
132876,359989,525998,527577,3,0x03,0x0a,7,67,40,"LINESTRING (116.35497 39.95454, 116.35497 39.95394)"
132890,359998,527573,526008,3,0x03,0x0a,11,58,60,"LINESTRING (116.35538 39.95158, 116.35553 39.95107)"
133222,360329,534254,526042,2,0x03,0x02,11,6,60,"LINESTRING (116.35735 39.94046, 116.35742 39.94046)"
133223,360331,526043,525726,3,0x03,0x0a,11,49,50,"LINESTRING (116.356 39.93897, 116.35599 39.93941)"
133280,360366,526074,527522,3,0x03,0x0a,15,17,60,"LINESTRING (116.32717 39.93852, 116.32737 39.93851)"
133281,360367,526075,526074,3,0x03,0x04,15,6,60,"LINESTRING (116.3271 39.93853, 116.32717 39.93852)"
133317,360393,526103,535199,3,0x03,0x0a,11,130,50,"LINESTRING (116.35616 39.93105, 116.35611 39.93222)"
133322,360396,525721,526106,3,0x03,0x0a,11,77,50,"LINESTRING (116.35586 39.92739, 116.35589 39.9267)"
133326,360399,526109,534132,3,0x03,0x0a,11,85,50,"LINESTRING (116.35609 39.92144, 116.35612 39.92067)"
133655,360690,534135,526109,3,0x03,0x0a,11,26,50,"LINESTRING (116.35608 39.92167, 116.35609 39.92144)"
133699,360722,526799,532253,3,0x03,0x0a,11,36,50,"LINESTRING (116.34044 39.9674, 116.34086 39.9674)"
133700,360723,534215,526800,2,0x03,0x0a,11,27,50,"LINESTRING (116.34074 39.9678, 116.34042 39.9678)"
133701,360724,526800,527555,2,0x03,0x0a,11,103,50,"LINESTRING (116.34042 39.9678, 116.33921 39.96778)"
133702,360725,526799,526800,1,0x03,0x04,7,50,50,"LINESTRING (116.34044 39.9674, 116.34037 39.96746, 116.34032 39.96753, 116.34032 39.96765, 116.34035 39.96774, 116.34042 39.9678)"
133703,-360725,526800,526799,1,0x03,0x04,7,50,50,"LINESTRING (116.34042 39.9678, 116.34035 39.96774, 116.34032 39.96765, 116.34032 39.96753, 116.34037 39.96746, 116.34044 39.9674)"
133706,360728,526805,531605,3,0x01,0x02,11,100,70,"LINESTRING (116.34554 39.93879, 116.34548 39.93878, 116.34501 39.9387, 116.34457 39.93863, 116.34439 39.93862)"
133707,360729,526804,526805,2,0x01,0x05,7,22,60,"LINESTRING (116.34571 39.93894, 116.34554 39.93879)"
133726,360748,536153,526829,3,0x03,0x02,15,29,60,"LINESTRING (116.28601 39.92411, 116.28635 39.9241)"
133734,360757,526839,534252,2,0x03,0x02,11,17,60,"LINESTRING (116.35749 39.94055, 116.3573 39.94058)"
133737,360760,534141,526845,2,0x03,0x0a,7,101,50,"LINESTRING (116.35914 39.94484, 116.35881 39.94475, 116.35808 39.94454, 116.35803 39.94453)"
133738,360761,535242,532969,3,0x03,0x0a,11,95,60,"LINESTRING (116.33446 39.98633, 116.33355 39.98628, 116.33335 39.98627)"
133747,360767,526851,525184,3,0x03,0x0a,11,20,60,"LINESTRING (116.30972 39.9442, 116.30972 39.94402)"
133748,360768,529218,526851,3,0x03,0x0a,11,14,60,"LINESTRING (116.30971 39.94433, 116.30972 39.9442)"
134153,361115,528313,526902,3,0x03,0x0a,11,98,60,"LINESTRING (116.29917 39.98974, 116.29929 39.9889, 116.2993 39.98886)"
134154,361116,527631,526904,2,0x03,0x01,11,29,40,"LINESTRING (116.30074 39.98542, 116.3004 39.9854)"
134155,361117,526904,529954,2,0x03,0x01,11,56,40,"LINESTRING (116.3004 39.9854, 116.30014 39.98539, 116.29992 39.98537, 116.29975 39.98536)"
134768,361720,528472,529087,2,0x03,0x04,11,12,60,"LINESTRING (116.35432 39.97648, 116.35431 39.97652, 116.3543 39.97659)"
134769,361721,529087,527604,3,0x03,0x0a,11,51,60,"LINESTRING (116.3543 39.97659, 116.35428 39.97683, 116.35427 39.97705)"
134775,361726,534925,534271,3,0x03,0x04,11,16,60,"LINESTRING (116.36951 39.98759, 116.36932 39.98758)"
134784,361733,529124,529123,3,0x03,0x04,11,13,60,"LINESTRING (116.33316 39.98578, 116.33331 39.98579)"
134785,361734,529126,529125,3,0x03,0x04,11,13,60,"LINESTRING (116.33327 39.98626, 116.33312 39.98626)"
134786,361736,529123,529126,3,0x03,0x02,11,52,60,"LINESTRING (116.33331 39.98579, 116.33329 39.98596, 116.33328 39.98613, 116.33328 39.98616, 116.33327 39.98626)"
134788,361738,529123,529130,3,0x03,0x0a,11,20,60,"LINESTRING (116.33331 39.98579, 116.33354 39.9858)"
134789,361739,529125,537708,3,0x03,0x0a,11,21,60,"LINESTRING (116.33312 39.98626, 116.33288 39.98625)"
134793,361743,529138,529139,2,0x01,0x05,7,109,40,"LINESTRING (116.30721 39.96687, 116.30722 39.96629, 116.30722 39.96602, 116.30722 39.96596, 116.30721 39.96589)"
134796,361745,529143,529142,3,0x01,0x05,11,46,60,"LINESTRING (116.31418 39.94078, 116.3138 39.94107)"
134797,361746,529146,529147,2,0x03,0x0a,11,91,40,"LINESTRING (116.30117 39.97409, 116.30144 39.9736, 116.30163 39.97335)"
134798,361747,529146,529148,1,0x03,0x04,11,39,40,"LINESTRING (116.30117 39.97409, 116.30128 39.97413, 116.30144 39.97418, 116.30159 39.97423)"
134799,-361747,529148,529146,1,0x03,0x04,11,39,40,"LINESTRING (116.30159 39.97423, 116.30144 39.97418, 116.30128 39.97413, 116.30117 39.97409)"
134802,361749,529150,528371,2,0x03,0x0a,11,58,60,"LINESTRING (116.30605 39.97023, 116.30651 39.96984)"
134803,361750,529151,529150,1,0x03,0x04,7,49,50,"LINESTRING (116.30638 39.97053, 116.30635 39.97042, 116.30632 39.97036, 116.30629 39.97032, 116.30624 39.97028, 116.30619 39.97025, 116.30611 39.97023, 116.30605 39.97023)"
134804,-361750,529150,529151,1,0x03,0x04,7,49,50,"LINESTRING (116.30605 39.97023, 116.30611 39.97023, 116.30619 39.97025, 116.30624 39.97028, 116.30629 39.97032, 116.30632 39.97036, 116.30635 39.97042, 116.30638 39.97053)"
134809,361753,534942,529156,2,0x03,0x0a,11,28,50,"LINESTRING (116.3097 39.96319, 116.30962 39.96316, 116.30939 39.9631)"
134810,361754,529156,525739,2,0x03,0x0a,15,114,50,"LINESTRING (116.30939 39.9631, 116.30925 39.96301, 116.30883 39.96274, 116.30835 39.96245)"
134811,361755,529156,529155,3,0x03,0x12,7,135,50,"LINESTRING (116.30939 39.9631, 116.30908 39.96309, 116.30891 39.9631, 116.30876 39.96312, 116.30863 39.96316, 116.30851 39.96322, 116.30846 39.96325, 116.30839 39.96331, 116.3083 39.96339, 116.30821 39.9635, 116.3082 39.96352, 116.30814 39.96364)"
134812,361756,525739,529157,2,0x03,0x0a,11,82,50,"LINESTRING (116.30835 39.96245, 116.30822 39.96318)"
134817,361760,527555,527556,2,0x03,0x0a,11,87,50,"LINESTRING (116.33921 39.96778, 116.33819 39.96779)"
134818,361762,525688,529164,2,0x03,0x0a,11,79,40,"LINESTRING (116.30867 39.92426, 116.30775 39.92426)"
134819,361763,529165,525692,2,0x03,0x0a,11,80,60,"LINESTRING (116.30775 39.9238, 116.30869 39.92381)"
134820,361764,529165,529164,3,0x03,0x04,7,52,40,"LINESTRING (116.30775 39.9238, 116.30777 39.92387, 116.30778 39.92395, 116.30779 39.92403, 116.30779 39.9241, 116.30778 39.92418, 116.30775 39.92426)"
134821,361765,529166,525698,2,0x03,0x0a,11,93,60,"LINESTRING (116.31252 39.92378, 116.31361 39.92373)"
134822,361766,529166,529167,2,0x03,0x04,11,43,60,"LINESTRING (116.31252 39.92378, 116.31252 39.92391, 116.31252 39.92404, 116.31253 39.92417)"
134829,361770,534257,525747,3,0x03,0x0a,11,157,60,"LINESTRING (116.35416 39.94064, 116.35342 39.94054, 116.35245 39.94041, 116.35235 39.9404)"
134830,361771,528321,534221,3,0x03,0x0a,11,71,50,"LINESTRING (116.36228 39.94533, 116.3627 39.94544, 116.36307 39.94552)"
134833,361773,529175,529176,2,0x00,0x03,7,17,40,"LINESTRING (116.373 39.98737, 116.37308 39.98734, 116.37318 39.98731)"
134834,361774,529176,529174,2,0x00,0x05,7,45,40,"LINESTRING (116.37318 39.98731, 116.37336 39.98726, 116.37369 39.9872)"
134850,361786,529193,529195,1,0x03,0x04,11,12,15,"LINESTRING (116.31932 39.92369, 116.31932 39.9238)"
134851,-361786,529195,529193,1,0x03,0x04,11,12,15,"LINESTRING (116.31932 39.9238, 116.31932 39.92369)"
134857,361791,537682,529202,2,0x01,0x05,7,23,70,"LINESTRING (116.35327 39.96868, 116.35337 39.96865, 116.35346 39.96855)"
134859,361795,529210,529209,3,0x03,0x0a,11,23,50,"LINESTRING (116.32907 39.96711, 116.32934 39.96713)"
134860,361796,529211,529210,2,0x01,0x05,7,97,50,"LINESTRING (116.32796 39.96723, 116.32823 39.96717, 116.3283 39.96717, 116.32879 39.96717, 116.32895 39.96715, 116.32907 39.96711)"
134861,361797,534158,529212,2,0x03,0x0a,11,15,50,"LINESTRING (116.34743 39.96746, 116.3476 39.96745)"
134862,361798,529212,535852,2,0x03,0x0a,11,73,50,"LINESTRING (116.3476 39.96745, 116.34845 39.96745)"
134863,361800,529215,529214,2,0x01,0x05,7,78,50,"LINESTRING (116.36271 39.96796, 116.36263 39.96791, 116.3626 39.96789, 116.36197 39.96786, 116.36183 39.96784)"
134864,361801,529217,529216,3,0x01,0x02,15,99,80,"LINESTRING (116.30986 39.94607, 116.30986 39.94518)"
134865,361802,529216,529218,2,0x01,0x05,7,95,60,"LINESTRING (116.30986 39.94518, 116.3098 39.9448, 116.30971 39.94433)"
134868,361804,529222,525717,2,0x03,0x0a,15,18,60,"LINESTRING (116.35672 39.91849, 116.35671 39.91865)"
134869,361805,529222,527552,3,0x03,0x02,15,44,60,"LINESTRING (116.35672 39.91849, 116.35652 39.91847, 116.35645 39.91846, 116.35636 39.91845, 116.35621 39.91844)"
134870,361806,529225,529222,3,0x03,0x04,15,13,60,"LINESTRING (116.35672 39.91837, 116.35672 39.91849)"
134882,361818,532909,532910,2,0x03,0x12,7,101,30,"LINESTRING (116.35309 39.92247, 116.35313 39.92249, 116.35315 39.92251, 116.35316 39.92254, 116.35317 39.9226, 116.35321 39.92304, 116.35321 39.92315, 116.35323 39.92326, 116.35326 39.92335)"
134883,361819,532910,532911,2,0x03,0x12,7,16,30,"LINESTRING (116.35326 39.92335, 116.35329 39.9234, 116.35332 39.92343, 116.35337 39.92347)"
134885,361823,525770,532912,3,0x03,0x0b,7,17,40,"LINESTRING (116.35535 39.92353, 116.35543 39.92346, 116.35548 39.92341)"
134886,361825,532913,525767,2,0x03,0x0b,7,22,40,"LINESTRING (116.35549 39.92385, 116.35548 39.92381, 116.35546 39.92378, 116.35543 39.92375, 116.35541 39.92373, 116.35535 39.92369)"
134898,361845,532924,532922,3,0x03,0x01,7,44,40,"LINESTRING (116.35122 39.92356, 116.35073 39.92368)"
134934,361890,532943,534135,3,0x03,0x0b,7,102,40,"LINESTRING (116.35557 39.9225, 116.35559 39.92245, 116.35563 39.92238, 116.35571 39.92225, 116.35596 39.92184, 116.35608 39.92167)"
134935,361892,529898,532911,3,0x03,0x02,15,21,60,"LINESTRING (116.35312 39.92347, 116.35337 39.92347)"
134936,361894,534963,529898,3,0x03,0x02,15,12,60,"LINESTRING (116.35298 39.92346, 116.35312 39.92347)"
134944,361976,534258,534264,3,0x03,0x0b,7,95,40,"LINESTRING (116.35475 39.94069, 116.35463 39.94074, 116.35461 39.94076, 116.3546 39.94079, 116.3546 39.94081, 116.35461 39.94083, 116.35462 39.94085, 116.35476 39.941, 116.35484 39.94108, 116.35493 39.94116, 116.35497 39.94119, 116.35501 39.9412, 116.35505 39.9412, 116.35519 39.94117, 116.35522 39.94116)"
134951,361987,527431,529233,3,0x01,0x02,15,201,80,"LINESTRING (116.27542 39.95097, 116.27555 39.95177, 116.27568 39.95277)"
134952,361989,529233,529234,2,0x01,0x05,7,60,60,"LINESTRING (116.27568 39.95277, 116.27601 39.95325)"
134953,361993,529236,528284,2,0x01,0x05,7,90,40,"LINESTRING (116.35479 39.96454, 116.35482 39.96459, 116.35483 39.96463, 116.35486 39.96478, 116.35486 39.96504, 116.35486 39.96515, 116.35487 39.96521, 116.35489 39.96526, 116.35492 39.96534)"
134954,361995,528254,529237,2,0x00,0x02,15,50,80,"LINESTRING (116.37285 39.99793, 116.37256 39.99832)"
134975,362044,526623,525851,3,0x03,0x0a,11,30,60,"LINESTRING (116.31624 39.98569, 116.31589 39.98568)"
134976,362046,526626,529256,2,0x03,0x0a,11,18,60,"LINESTRING (116.31647 39.98525, 116.31668 39.98526)"
134977,362051,529257,526624,3,0x03,0x0a,11,19,60,"LINESTRING (116.31665 39.9857, 116.31643 39.9857)"
134978,362052,529257,529256,1,0x03,0x04,7,49,60,"LINESTRING (116.31665 39.9857, 116.31666 39.98557, 116.31667 39.9854, 116.31668 39.98526)"
134979,-362052,529256,529257,1,0x03,0x04,7,49,60,"LINESTRING (116.31668 39.98526, 116.31667 39.9854, 116.31666 39.98557, 116.31665 39.9857)"
135000,362094,532958,525737,3,0x03,0x0a,11,9,60,"LINESTRING (116.30788 39.96228, 116.30789 39.9622)"
135031,362143,532980,532981,2,0x03,0x0a,7,26,40,"LINESTRING (116.33304 39.98813, 116.33294 39.98791)"
135032,362146,532969,529126,3,0x03,0x04,11,7,60,"LINESTRING (116.33335 39.98627, 116.33327 39.98626)"
135050,362162,532988,529124,3,0x03,0x04,11,9,60,"LINESTRING (116.33306 39.98577, 116.33316 39.98578)"
135053,362165,530089,532988,3,0x03,0x0a,11,179,60,"LINESTRING (116.33096 39.98569, 116.33306 39.98577)"
135060,362273,525736,529267,3,0x03,0x0a,11,16,60,"LINESTRING (116.3079 39.96204, 116.30793 39.9619)"
135065,362287,529275,529274,3,0x03,0x0a,7,47,40,"LINESTRING (116.35406 39.98148, 116.35402 39.9819)"
135072,362310,529280,529281,2,0x03,0x04,11,21,50,"LINESTRING (116.33429 39.96774, 116.33405 39.96773)"
135073,362313,537683,525766,2,0x03,0x0b,7,155,40,"LINESTRING (116.35343 39.96655, 116.35334 39.96648, 116.35327 39.96645, 116.35323 39.96645, 116.35315 39.96645, 116.35311 39.96647, 116.35307 39.96649, 116.35304 39.96651, 116.353 39.96658, 116.3529 39.96689, 116.35284 39.96707, 116.35279 39.96722, 116.35276 39.96733, 116.35276 39.96735, 116.35276 39.96739, 116.35277 39.96745, 116.35283 39.96751)"
